URL,first_window_share,half_life_day,late_window_share,mean_accum_day,accel_index,plateau_day,Group,is_treatment
https://x.com/nxt888/status/2009173523458294219,0.9263157894736842,1.0,0.0035087719298245615,1.217993079584775,-5.575665223295974,3.0,Control,0
https://x.com/phat3lvis/status/2000410097281863958,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/realTobiasR/status/1998313632174604321,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/realomegahpla/status/2000547744038170632,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/ricwe123/status/2008085524569878923,0.9074074074074074,1.0,0.037037037037037035,1.548780487804878,-3.198647219955384,2.0,Treatment,1
https://x.com/rodgarza2001/status/2005243074205671934,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/rupert_jennings/status/1996215003838599559,0.0,2.0,0.0,2.0,,1.0,Treatment,1
https://x.com/sickstringer/status/2002628123909894656,1.0,1.0,0.0,5.0,-13.815511557963774,2.0,Control,0
https://x.com/tedkel/status/1995823064500637950,0.0,3.0,0.0,3.0,,1.0,Control,0
https://x.com/thewatc95717625/status/2000861384083398844,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/toku_michel/status/1996157166458225044,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/twittypolitty/status/2000837732747132938,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/vick55top/status/2003788841908314356,0.8,1.0,0.0,3.1666666666666665,-13.592368256649284,3.0,Treatment,1
https://x.com/vick55top/status/2004141469712445769,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/vladimirputiniu/status/2006238336583885093,0.965311004784689,1.0,-0.0011961722488038277,1.099644128113879,,2.0,Control,0
https://x.com/walsh_kirk91371/status/1999046589030232288,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/walsh_kirk91371/status/2005985804150268191,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/will_roche/status/2008896606968377608,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/zsylvainz/status/1997879010735407345,-0.5,4.0,0.0,3.3333333333333335,,1.0,Control,0
