URL,first_window_share,half_life_day,late_window_share,mean_accum_day,accel_index,plateau_day,Group,is_treatment
https://x.com/CannConActual/status/2005148455891828902,0.9348314606741573,1.0,0.008988764044943821,1.1775280898876404,-4.644280725040161,2.0,Treatment,1
https://x.com/CapersQ/status/1998285466274021751,0.8571428571428571,1.0,0.047619047619047616,1.9206349206349207,-2.8903519247826477,2.0,Treatment,1
https://x.com/CarlAFez/status/1998677288980824322,0.9078947368421053,1.0,0.0,1.105263157894737,-13.71888482372387,3.0,Treatment,1
https://x.com/CarlAFez/status/1999040002076872914,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/Ccat2025/status/1996580091300806927,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/CdeNMaswerasei/status/2012811993384722527,0.6842105263157895,1.0,0.10526315789473684,2.473684210526316,-1.8717941384841097,6.0,Treatment,1
https://x.com/CforCD/status/1998706066373361843,0.8465608465608465,1.0,0.026455026455026454,1.4285714285714286,-3.465699284763431,3.0,Control,0
https://x.com/ChannySaako/status/2002631408981061919,0.9487179487179487,1.0,0.0,1.0512820512820513,-13.76286787853235,3.0,Control,0
https://x.com/ChannySaako/status/2002635097150009789,0.9090909090909091,1.0,0.0,1.0909090909090908,-13.720201478159344,3.0,Treatment,1
https://x.com/ChaunceyHallOnX/status/1998613309675753635,0.9375,1.0,0.0,1.0625,-13.7509731034928,3.0,Control,0
https://x.com/ChrisCoetz24345/status/2000779076387196989,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/ChrisHo03515950/status/2000871267134574983,0.6666666666666666,1.0,0.0,1.3333333333333333,-13.410046949854985,3.0,Control,0
https://x.com/ChrisHo03515950/status/2000877440789270937,0.7761194029850746,1.0,0.0,1.2985074626865671,-13.562062945615445,3.0,Treatment,1
https://x.com/ChrisHo03515950/status/2001180794513928355,0.8666666666666667,1.0,0.0,1.2666666666666666,-13.67241086816909,2.0,Control,0
https://x.com/ChrisKotze19/status/1998706408590815709,0.8,1.0,0.0,1.3,-13.592368256649284,4.0,Treatment,1
https://x.com/Chris_Somewhere/status/2005974767980142758,0.8461538461538461,1.0,0.07692307692307693,2.0,-2.397883454700353,2.0,Treatment,1
https://x.com/Chris_Somewhere/status/2006210491325055349,0.9117647058823529,1.0,0.0,1.1764705882352942,-13.723138334606851,2.0,Treatment,1
https://x.com/ChristianPetak/status/2005953803283992618,0.8876811594202898,1.0,0.014492753623188406,1.2826086956521738,-4.114895978335205,3.0,Treatment,1
https://x.com/ChrliesWarchest/status/2000910806590910947,0.6190476190476191,1.0,0.0,1.4285714285714286,-13.335939093085699,3.0,Treatment,1
https://x.com/CltNc13/status/2005269430755004614,0.4,2.0,0.2,3.4,-0.6931446805693203,3.0,Control,0
https://x.com/ComfortEagle1/status/2000200152213057957,0.5517241379310345,1.0,0.034482758620689655,2.3448275862068964,-2.7725615351586304,4.0,Control,0
https://x.com/ConciousLabRat/status/2000502257813520480,0.8119266055045872,1.0,0.010703363914373088,1.305810397553517,-4.328759679617034,3.0,Treatment,1
https://x.com/ConservTreeHggr/status/2000434410441814332,0.8333333333333334,1.0,0.0,1.2777777777777777,-13.6331902011696,4.0,Control,0
https://x.com/ContrarianOwl/status/2011768022403281368,0.9706840390879479,1.0,0.013029315960912053,1.1530944625407167,-4.310723408531456,2.0,Treatment,1
https://x.com/Cuber_tron/status/1997955331561820196,0.92,1.0,0.0,1.18,-13.732130035981154,2.0,Treatment,1
https://x.com/Cuber_tron/status/1998277107143836088,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/Cuber_tron/status/2000547361005752608,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/Cuber_tron/status/2001181315865927726,0.6666666666666666,1.0,0.3333333333333333,4.333333333333333,-0.6931456805633205,2.0,Control,0
https://x.com/Cuber_tron/status/2001187089182806426,0.5555555555555556,1.0,0.2222222222222222,2.888888888888889,-0.9162880318826602,4.0,Control,0
https://x.com/Cuber_tron/status/2001200702199136647,0.9285714285714286,1.0,0.0,1.1071428571428572,-13.741403662733049,2.0,Treatment,1
https://x.com/Cuber_tron/status/2006237840737276178,0.8928571428571429,1.0,0.0,1.1785714285714286,-13.702182992656644,2.0,Treatment,1
https://x.com/Cuber_tron/status/2008116305061437811,0.9166666666666666,1.0,0.0,1.1666666666666667,-13.72850027188314,2.0,Control,0
https://x.com/Cully186/status/2000154719600423153,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/Cybertrckr/status/2008125304917950927,0.6,1.0,0.0,2.4,-13.304686600863562,2.0,Control,0
https://x.com/CyrilBonhomme/status/2000545506267664865,0.75,1.0,0.25,4.0,-1.0986096220085544,2.0,Treatment,1
https://x.com/DE44797/status/1996165852530672079,0.8445229681978799,1.0,0.004711425206124852,1.2273262661955242,-5.188570436101291,3.0,Control,0
https://x.com/DLMitchell3/status/1995761476892590484,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/DMRuth4/status/1996202243981492225,0.6467391304347826,1.0,0.010869565217391304,1.5108695652173914,-4.085885863000617,3.0,Treatment,1
https://x.com/DPrabhata/status/2003384219322736838,0.5,1.0,0.07547169811320754,2.981132075471698,-1.8908391219580665,2.0,Treatment,1
https://x.com/DPrabhata/status/2008792664054132768,0.8,1.0,0.1,2.1,-2.0794327917290545,2.0,Control,0
https://x.com/DRDunderdale/status/1996574669583913136,0.5,1.0,0.0,2.85,-13.122365377402328,4.0,Treatment,1
https://x.com/DStateRespTeam/status/2002965605146907015,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/DaRealBease/status/2005269437948350843,0.625,1.0,0.0,1.5,-13.345508528717259,4.0,Control,0
https://x.com/DanielLantigua/status/2002594776496169332,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/DannyMagohe/status/2009234655183294706,0.6666666666666666,1.0,0.16666666666666666,2.3333333333333335,-1.3862898611367656,3.0,Treatment,1
https://x.com/DannyMagohe/status/2009240572700291512,0.8842105263157894,1.0,0.010526315789473684,1.168421052631579,-4.430722934307269,3.0,Control,0
https://x.com/Darmashkian/status/1999062677071745472,0.8541666666666666,1.0,0.041666666666666664,1.5625,-3.02040205716338,2.0,Treatment,1
https://x.com/DarrylK22404230/status/2000434566905864631,0.4,2.0,0.0,2.4,-12.899222326086994,4.0,Control,0
https://x.com/Darthmirror/status/2001558912701755860,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/DavidCheungGuy/status/1998017036648174037,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/DavidJayJordan/status/2008448269186462024,0.7142857142857143,1.0,0.14285714285714285,2.4285714285714284,-1.6094323124576204,2.0,Control,0
