URL,first_window_share,half_life_day,late_window_share,mean_accum_day,accel_index,plateau_day,Group,is_treatment
https://x.com/Mojobaby007/status/2002615559725461571,0.0,5.0,0.0,5.0,,1.0,Treatment,1
https://x.com/Moretrouble2/status/1998695713627152416,0.0,4.0,0.0,4.0,,1.0,Control,0
https://x.com/Musk4Potus/status/2003061730021453936,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/Musk4Potus/status/2005946845730603270,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/Mylovanov/status/2011746916061888754,1.0,1.0,-0.09090909090909091,2.0,,3.0,Control,0
https://x.com/NAVSkandalen/status/1996158558212161588,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/NAVSkandalen/status/1998693701334216837,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/NAVSkandalen/status/1998994876126658768,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/NAVSkandalen/status/2008091231868314028,0.5,1.0,0.0,1.5,-13.122365377402328,3.0,Treatment,1
https://x.com/NewRulesGeo/status/2003443525107745188,0.8870967741935484,1.0,0.008064516129032258,1.264,-4.700357500751873,2.0,Treatment,1
https://x.com/News_of_Donbass/status/1997993712123593024,0.5,1.0,0.5,4.0,0.0,2.0,Control,0
https://x.com/News_of_Donbass/status/2008166586310369650,0.0,2.0,-1.0,3.0,,1.0,Treatment,1
https://x.com/NickTayNorfolk/status/1997663677873291315,0.9387755102040817,1.0,0.0,1.0612244897959184,-13.752332721559567,3.0,Treatment,1
https://x.com/OccupySchagen/status/2008095965874413785,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/Oddman27/status/1999110832920072416,0.9444444444444444,1.0,0.0,1.3513513513513513,-13.758353202947294,3.0,Treatment,1
https://x.com/OriginalKhutso5/status/2008532426906366377,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/P83YQ8W6/status/1996172726911021154,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/PMSimferopol/status/1995765803983978502,0.6666666666666666,1.0,0.1111111111111111,2.0,-1.7917519692674297,4.0,Treatment,1
https://x.com/PMSimferopol/status/2001558529770164334,0.8888888888888888,1.0,0.0,1.1111111111111112,-13.697728647307258,3.0,Treatment,1
https://x.com/Para_glider69/status/2000839248862195776,0.9090909090909091,1.0,0.0,1.0909090909090908,-13.720201478159344,3.0,Control,0
https://x.com/Patrick622500/status/2002712677844656393,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/Peter_Suer/status/2000494585781580111,0.9375,1.0,0.0,1.0625,-13.7509731034928,3.0,Control,0
https://x.com/Peter_Suer/status/2000870709686395147,0.5,1.0,0.0,1.5,-13.122365377402328,3.0,Control,0
https://x.com/Peter_Suer/status/2009185657927995542,0.0,2.0,0.0,2.0,,1.0,Control,0
https://x.com/Peter_Suer/status/2010276771430883486,0.0,2.0,0.0,2.0,,1.0,Control,0
https://x.com/Peter_Suer/status/2011686113815970206,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/PetreSolheim/status/2003459750902792560,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/Profound_Meanin/status/1998739572583174504,0.875,1.0,0.0,1.125,-13.681980308196241,3.0,Control,0
https://x.com/Punkbudgie_/status/2000512683091939832,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/REALSUPERCEMENT/status/1997970395765346495,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/RJoseph92530519/status/1995820592436584913,0.75,1.0,0.0,3.888888888888889,-13.527829818844937,3.0,Control,0
https://x.com/RN2045328438804/status/2008165365067686021,0.75,1.0,0.0,1.75,-13.527829818844937,2.0,Treatment,1
https://x.com/RT_India_news/status/2000903737875820669,0.8181818181818182,1.0,0.0,1.391304347826087,-13.614841084723599,3.0,Treatment,1
https://x.com/RT_India_news/status/2001284662652727362,0.497355969941553,2.0,-0.002226551628165878,1.5203657522859517,,3.0,Control,0
https://x.com/RWFlatitude/status/1999013600921305431,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/RdrOAWhiteHorse/status/2001201639525372005,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/RealKhairullin/status/2004162802806935946,0.8571428571428571,1.0,0.0,1.1428571428571428,-13.661361044803002,3.0,Control,0
https://x.com/RealTiggerWood1/status/1996125163335651759,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/Realismusjihad/status/2006618676892426299,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/Retew_Boy/status/1997964660986052911,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/Retew_Boy/status/1998682672017592398,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/Retew_Boy/status/1998953355033587920,0.75,1.0,0.0,1.75,-13.527829818844937,2.0,Control,0
https://x.com/RickSanchezTV/status/1996119374327955856,0.9523809523809523,1.0,0.0,1.0634920634920635,-13.76672144379429,2.0,Treatment,1
https://x.com/RobGoodall6/status/2002637362178969654,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
